event_id,event_start_date,event_end_date,occurrence_year,occurrence_month,end_year,end_month,event_year,event_month,event_quarter,year_month,loss_amount_10k_cny,gross_loss_cny,recovery_amount_cny,net_loss_cny,log_gross_loss,loss_severity_bucket,is_high_loss,bank_involved_code_raw,num_banks_involved,primary_bank_code,province_occurred,city_occurred,causal_factor,event_type,business_line,event_duration_months,description
3046,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,50.0,500000.0,0.0,500000.0,13.122365377402328,Medium,0,155,1,155,Jilin,Jilin,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Jilin, Jilin."
3047,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,40.0,400000.0,0.0,400000.0,12.899222326086994,Medium,0,156,1,156,,,People,"Clients, products & business practices",Trading & sales,,"Operational risk event: Clients, products & business practices caused by People in Trading & sales located in Unknown province, Unknown city."
3048,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,10.0,100000.0,0.0,100000.0,11.51293546492023,Medium,0,,0,,,,People,Internal fraud,Trading & sales,,"Operational risk event: Internal fraud caused by People in Trading & sales located in Unknown province, Unknown city."
3049,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,48.0,480000.0,0.0,480000.0,13.081543466215237,Medium,0,,0,,,,People,"Clients, products & business practices",Trading & sales,,"Operational risk event: Clients, products & business practices caused by People in Trading & sales located in Unknown province, Unknown city."
3050,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,9,1,9,,Shaoxing,People,"Execution, delivery & process management",Retail banking,,"Operational risk event: Execution, delivery & process management caused by People in Retail banking located in Unknown province, Shaoxing."
3051,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,40.0,400000.0,0.0,400000.0,12.899222326086994,Medium,0,8,1,8,,Shaoxing,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Unknown province, Shaoxing."
3052,2017-06-01,,2017.0,6.0,2017.0,,2017.0,6.0,2.0,2017-06,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,9,1,9,Beijing,Shaoxing,People,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by People in Asset management located in Beijing, Shaoxing."
3053,2017-06-01,,2017.0,6.0,2017.0,,2017.0,6.0,2.0,2017-06,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,35,1,35,"Beijing,Shanxi",,Process,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Beijing,Shanxi, Unknown city."
3054,2017-06-01,,2017.0,6.0,2017.0,,2017.0,6.0,2.0,2017-06,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,12,1,12,"Beijing,Shanxi",Taiyuan,People,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by People in Asset management located in Beijing,Shanxi, Taiyuan."
3055,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,156,1,156,,,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Unknown city."
3056,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,,0,,,,People,Internal fraud,Asset management,,"Operational risk event: Internal fraud caused by People in Asset management located in Unknown province, Unknown city."
3057,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,9,1,9,,Qinzhou,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Qinzhou."
3058,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,,0,,,,Process,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Unknown province, Unknown city."
3059,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,155,1,155,Guangxi,,People,Internal fraud,Asset management,,"Operational risk event: Internal fraud caused by People in Asset management located in Guangxi, Unknown city."
3060,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,5.0,50000.0,0.0,50000.0,10.819798284210286,Low,0,156,1,156,Chongqing,,Process,Internal fraud,Asset management,,"Operational risk event: Internal fraud caused by Process in Asset management located in Chongqing, Unknown city."
3061,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,5,1,5,Chongqing,,People,Internal fraud,Asset management,,"Operational risk event: Internal fraud caused by People in Asset management located in Chongqing, Unknown city."
3062,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,50.0,500000.0,0.0,500000.0,13.122365377402328,Medium,0,50,1,50,Chongqing,,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Chongqing, Unknown city."
3063,2017-06-01,,2017.0,6.0,2017.0,,2017.0,6.0,2.0,2017-06,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,7,1,7,Beijing,Dalian,People,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by People in Asset management located in Beijing, Dalian."
3064,2017-06-01,,2017.0,6.0,2017.0,,2017.0,6.0,2.0,2017-06,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,6,1,6,Beijing,Dalian,People,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by People in Asset management located in Beijing, Dalian."
3065,2017-05-01,,2017.0,5.0,,,2017.0,5.0,2.0,2017-05,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,10,1,10,,Lishui,People,Internal fraud,Asset management,,"Operational risk event: Internal fraud caused by People in Asset management located in Unknown province, Lishui."
3066,2017-05-01,,2017.0,5.0,2017.0,,2017.0,5.0,2.0,2017-05,60.0,600000.0,0.0,600000.0,13.304686600863562,Medium,0,12,1,12,Beijing,,Process,Employment practices and workplace safety,No business line,,"Operational risk event: Employment practices and workplace safety caused by Process in No business line located in Beijing, Unknown city."
3067,2017-05-01,,2017.0,5.0,,,2017.0,5.0,2.0,2017-05,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,140,1,140,,,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Unknown city."
3068,2017-03-01,,2017.0,3.0,2017.0,,2017.0,3.0,1.0,2017-03,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,"11,14,17,128,155",5,11,"Beijing,Guangxi","Nanchang,Rizhao,Nanning",People,"Clients, products & business practices",Payment and settlement,,"Operational risk event: Clients, products & business practices caused by People in Payment and settlement located in Beijing,Guangxi, Nanchang,Rizhao,Nanning."
3069,2017-03-01,,2017.0,3.0,,,2017.0,3.0,1.0,2017-03,45.0,450000.0,0.0,450000.0,13.017005083966255,Medium,0,,0,,,,People,"Clients, products & business practices",Payment and settlement,,"Operational risk event: Clients, products & business practices caused by People in Payment and settlement located in Unknown province, Unknown city."
3070,2017-01-01,,2017.0,1.0,2017.0,,2017.0,1.0,1.0,2017-01,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,"5,9,12,13,14,16,19,35,48,141,155",11,5,"Beijing,Tianjin,Jilin","Shuozhou,Dalian,Shenyang,Jilin,Changzhou,Wenzhou,Jinhua,Nanning",People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Beijing,Tianjin,Jilin, Shuozhou,Dalian,Shenyang,Jilin,Changzhou,Wenzhou,Jinhua,Nanning."
3071,2017-01-01,,2017.0,1.0,,,2017.0,1.0,1.0,2017-01,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,,0,,,,People,Internal fraud,Asset management,,"Operational risk event: Internal fraud caused by People in Asset management located in Unknown province, Unknown city."
3072,2017-01-01,,2017.0,1.0,,,2017.0,1.0,1.0,2017-01,75.0,750000.0,0.0,750000.0,13.527829818844937,Medium,0,,0,,,,People,Internal fraud,Asset management,,"Operational risk event: Internal fraud caused by People in Asset management located in Unknown province, Unknown city."
3073,2017-01-01,,2017.0,1.0,,,2017.0,1.0,1.0,2017-01,160.0,1600000.0,0.0,1600000.0,14.285514812209815,High,0,,0,,,,People,Internal fraud,Asset management,,"Operational risk event: Internal fraud caused by People in Asset management located in Unknown province, Unknown city."
3074,2017-02-01,,2017.0,2.0,2017.0,,2017.0,2.0,1.0,2017-02,50.0,500000.0,0.0,500000.0,13.122365377402328,Medium,0,"4,14,18,45",4,4,"Shanghai,Jiangsu","Suzhou,Lishui,Linyi,Shenzhen",People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Shanghai,Jiangsu, Suzhou,Lishui,Linyi,Shenzhen."
3075,2016-12-01,,2016.0,12.0,,,2016.0,12.0,4.0,2016-12,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,16,1,16,,Taizhou,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Unknown province, Taizhou."
3076,2016-12-01,,2016.0,12.0,,,2016.0,12.0,4.0,2016-12,25.0,250000.0,0.0,250000.0,12.429220196836383,Medium,0,4,1,4,Beijing,Wuxi,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing, Wuxi."
3077,2016-11-01,,2016.0,11.0,2016.0,,2016.0,11.0,4.0,2016-11,50.0,500000.0,0.0,500000.0,13.122365377402328,Medium,0,"4,5,6,10,13,14,153,155,156",9,4,Zhejiang,Shaoxing,People,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by People in Asset management located in Zhejiang, Shaoxing."
3078,2016-10-01,,2016.0,10.0,,,2016.0,10.0,4.0,2016-10,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,155,1,155,Shaanxi,Weinan,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Shaanxi, Weinan."
3079,2016-10-01,,2016.0,10.0,,,2016.0,10.0,4.0,2016-10,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,"4,14",2,4,Jiangsu,Suzhou,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Jiangsu, Suzhou."
3080,2016-10-01,,2016.0,10.0,,,2016.0,10.0,4.0,2016-10,10.0,100000.0,0.0,100000.0,11.51293546492023,Medium,0,4,1,4,,Chengdu,People,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by People in Asset management located in Unknown province, Chengdu."
3081,2016-10-01,,2016.0,10.0,,,2016.0,10.0,4.0,2016-10,2.0,20000.0,0.0,20000.0,9.90353755128617,Low,0,153,1,153,,Jiuquan,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Jiuquan."
3082,2016-10-01,,2016.0,10.0,,,2016.0,10.0,4.0,2016-10,21.0,210000.0,0.0,210000.0,12.25486757159303,Medium,0,5,1,5,,,People,"Execution, delivery & process management",Retail banking,,"Operational risk event: Execution, delivery & process management caused by People in Retail banking located in Unknown province, Unknown city."
3083,2016-08-01,,2016.0,8.0,2016.0,,2016.0,8.0,3.0,2016-08,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,6155,1,6155,Sichuan,Chengdu,People,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by People in Asset management located in Sichuan, Chengdu."
3084,2016-07-01,,2016.0,7.0,2016.0,,2016.0,7.0,3.0,2016-07,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,44,1,44,Guangdong,Shenzhen,Process,"Clients, products & business practices",Retail banking,,"Operational risk event: Clients, products & business practices caused by Process in Retail banking located in Guangdong, Shenzhen."
3085,2016-06-01,,2016.0,6.0,2016.0,,2016.0,6.0,2.0,2016-06,150.0,1500000.0,0.0,1500000.0,14.220976332738882,High,0,"5,6,14,72",4,5,Hunan,Changsha,Process,"Execution, delivery & process management",No business line,,"Operational risk event: Execution, delivery & process management caused by Process in No business line located in Hunan, Changsha."
3086,2016-06-01,,2016.0,6.0,,,2016.0,6.0,2.0,2016-06,60.0,600000.0,0.0,600000.0,13.304686600863562,Medium,0,,0,,,,People,"Clients, products & business practices",Payment and settlement,,"Operational risk event: Clients, products & business practices caused by People in Payment and settlement located in Unknown province, Unknown city."
3087,2016-06-01,,2016.0,6.0,,,2016.0,6.0,2.0,2016-06,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,6,1,6,Guangxi,,People,"Clients, products & business practices",Trading & sales,,"Operational risk event: Clients, products & business practices caused by People in Trading & sales located in Guangxi, Unknown city."
3088,2016-05-01,,2016.0,5.0,2016.0,,2016.0,5.0,2.0,2016-05,40.0,400000.0,0.0,400000.0,12.899222326086994,Medium,0,"8,10",2,8,,Dongguan,People,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by People in Asset management located in Unknown province, Dongguan."
3089,2015-12-01,,2015.0,12.0,2015.0,,2015.0,12.0,4.0,2015-12,60.0,600000.0,0.0,600000.0,13.304686600863562,Medium,0,142,1,142,Beijing,Dongguan,Process,"Clients, products & business practices",Trading & sales,,"Operational risk event: Clients, products & business practices caused by Process in Trading & sales located in Beijing, Dongguan."
